Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/28/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",,,,,,,,,,,,,2318,2034,2641,,,
04/29/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",1388,1167,1651,,,,,,,1546,1317,1813,1362,1160,1598,1388,1167,1651
04/30/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",1820,1494,2216,,,,,,,1884,1540,2305,1772,1483,2117,,,
05/01/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",1727,1322,2256,,,,,,,3693,3178,4292,,,,1639,1276,2104
05/02/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",3367,2428,4669,,,,,,,,,,2532,2159,2968,,,
05/03/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",3549,2494,5049,,,,,,,3706,2840,4837,2808,2064,3822,,,
05/04/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",1591,1412,1792,,,,,,,,,,3379,2773,4119,,,
05/05/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",3076,2368,3995,,,,,,,,,,2626,2184,3159,,,
05/06/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",,,,,,,,,,,,,,,,,,
05/07/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",1227,1110,1357,,,,,,,,,,2548,2146,3026,1227,1110,1357
05/08/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",,,,,,,,,,,,,3083,2534,3750,,,
05/09/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",3193,2176,4685,,,,,,,,,,2412,1831,3176,,,
05/10/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",1947,1295,2929,,,,,,,,,,2198,1775,2721,1947,1295,2929
05/11/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",3764,2554,5547,,,,,,,,,,3843,2436,6062,1391,1225,1578
05/12/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",2905,2205,3825,,,,,,,,,,2567,2044,3223,,,
05/13/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",1723,1226,2420,,,,,,,2248,1887,2677,,,,1723,1226,2420
05/14/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",1788,1382,2314,,,,,,,,,,,,,1788,1382,2314
05/15/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",,,,,,,,,,,,,,,,,,
05/16/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",,,,,,,,,,,,,,,,,,
05/17/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",1622,1139,2310,,,,,,,,,,,,,1622,1139,2310
05/18/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",1525,1246,1866,,,,,,,,,,2297,1868,2824,1525,1246,1866
05/19/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",1897,1342,2680,,,,,,,,,,,,,1897,1342,2680
05/20/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",1875,1514,2321,,,,,,,1811,1419,2313,1784,1595,1996,,,
05/21/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",2663,2007,3534,,,,,,,,,,2343,1835,2991,1257,1049,1505
05/22/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",3074,2206,4283,,,,,,,3949,3142,4964,,,,,,
05/23/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",2687,2081,3471,,,,,,,,,,2335,1946,2802,,,
05/24/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",,,,,,,,,,,,,,,,,,
05/25/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",3659,2949,4541,,,,,,,,,,,,,,,
05/26/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",2341,1555,3523,,,,,,,,,,,,,,,
05/27/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",1915,1583,2315,,,,,,,2208,1883,2588,1700,1507,1916,1839,1410,2399
05/28/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",2382,1964,2888,,,,,,,,,,2209,1794,2719,1198,944,1521
05/29/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",3820,3106,4698,,,,,,,,,,,,,,,
05/30/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",3060,2313,4049,,,,,,,,,,2631,2160,3206,,,
05/31/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",3151,2357,4211,,,,,,,,,,2559,2129,3076,1541,1345,1766
06/01/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",1774,1493,2109,,,,4526,4140,4949,,,,,,,1785,1489,2141
06/02/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",,,,,,,,,,,,,,,,,,
06/03/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",1916,1483,2476,,,,,,,1809,1397,2341,,,,,,
06/04/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",,,,,,,,,,,,,2177,1834,2585,,,
06/05/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","1800 Rizal Ave, Santa Cruz, Manila, Metro Manila",3816,2154,6760,,,,,,,,,,,,,,,
