Date,Day,Origin Display Name,,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/09/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",241,152,380,325,151,695,345,174,685,235,136,407,382,191,761,241,154,377
04/10/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",223,148,336,344,151,781,327,174,615,250,147,425,400,189,844,223,149,333
04/11/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",327,167,640,148,111,199,398,191,828,273,153,487,356,173,731,207,146,295
04/12/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",237,144,388,205,123,344,245,168,356,209,134,325,231,156,340,246,151,400
04/13/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",242,145,403,,,,228,147,353,199,126,314,274,170,442,201,138,295
04/14/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",228,146,355,203,164,253,252,153,414,227,139,368,222,154,321,222,140,352
04/15/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",228,147,354,272,174,424,231,146,366,261,153,444,260,160,421,223,145,344
04/16/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",288,152,542,272,139,533,399,183,868,225,133,380,291,162,523,236,152,364
04/17/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",316,160,622,224,129,390,362,176,742,248,138,445,353,176,707,219,138,349
04/18/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",211,137,325,279,158,495,351,183,676,344,151,782,554,246,1249,205,135,310
04/19/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",216,139,335,287,140,586,354,191,656,215,132,350,419,190,922,218,141,338
04/20/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",381,191,759,321,163,634,559,236,1322,293,165,522,403,214,758,249,165,375
04/21/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",229,141,370,362,176,743,344,220,539,233,151,357,342,186,626,226,141,361
04/22/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",208,148,293,189,138,260,255,165,394,235,147,376,267,169,420,209,149,294
04/23/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",295,159,547,206,129,330,318,169,600,222,140,351,354,178,701,226,155,330
04/24/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",237,149,377,473,244,918,429,201,915,265,137,510,395,216,721,219,146,329
04/25/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",486,201,1173,381,186,783,658,250,1727,318,154,655,609,253,1461,235,150,367
04/26/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",422,187,951,270,168,433,445,251,790,312,161,603,358,196,653,429,188,977
04/27/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",211,139,318,207,141,304,236,154,360,203,136,303,235,159,347,211,139,321
04/28/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",246,152,399,156,124,195,268,163,442,207,132,322,261,166,408,213,149,305
04/29/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",221,148,330,185,125,275,224,148,340,216,150,311,235,155,356,235,154,360
04/30/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",222,149,332,198,132,296,221,153,320,197,137,283,247,161,378,214,149,309
05/01/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila",,"Balagbag, Manila, Metro Manila",219,145,331,219,149,320,445,195,1013,228,133,390,599,256,1400,219,145,331
