Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/16/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",285,157,518,369,267,509,328,169,636,263,152,455,252,144,442,221,130,374
04/17/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",381,204,709,517,334,799,398,217,730,358,194,663,324,173,607,218,135,351
04/18/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",283,153,525,540,349,834,729,396,1343,364,185,715,464,216,997,254,143,449
04/19/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",257,147,447,322,192,541,761,444,1305,330,179,609,463,219,981,248,141,435
04/20/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",746,323,1725,440,244,791,1581,1034,2416,665,309,1434,603,258,1404,227,130,396
04/21/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",275,157,482,250,157,398,277,164,467,314,166,593,245,143,420,210,135,326
04/22/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",211,132,338,194,139,270,219,136,352,210,132,334,212,132,342,206,134,317
04/23/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",437,204,936,460,285,744,307,174,540,578,244,1367,280,162,482,216,141,330
04/24/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",809,380,1725,363,221,596,1642,1066,2529,644,362,1147,652,257,1655,212,138,325
04/25/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",850,368,1961,668,444,1007,1529,911,2565,633,309,1297,696,253,1911,220,144,334
04/26/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",267,155,460,418,279,627,653,291,1463,422,236,754,603,229,1587,238,144,395
04/27/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",242,144,407,201,121,336,260,154,441,248,141,438,233,145,374,233,134,404
04/28/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",204,132,316,163,112,237,372,168,822,314,161,614,239,139,412,209,135,323
04/29/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",208,132,330,216,135,346,215,131,353,211,130,342,196,134,288,190,126,287
04/30/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",204,132,316,176,119,262,209,134,327,209,132,330,202,133,305,177,122,256
05/01/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",220,139,349,349,209,582,387,200,747,433,223,839,253,146,440,200,133,301
05/02/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",241,143,406,570,347,934,749,476,1179,562,306,1033,410,197,851,217,135,350
05/03/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",259,157,427,337,204,555,641,379,1083,426,206,883,311,166,583,241,150,388
05/04/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",252,149,426,324,199,527,1310,856,2006,444,225,878,751,303,1864,231,140,381
