Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/18/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",235,112,491,794,502,1257,756,533,1071,399,222,716,313,136,724,206,106,401
04/19/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",474,215,1045,664,485,908,1057,606,1843,472,296,752,267,131,546,189,100,359
04/20/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",271,126,584,605,428,857,899,580,1394,865,547,1368,232,123,440,247,120,511
04/21/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",226,128,399,426,302,602,183,110,302,257,155,425,179,110,293,139,93,209
04/22/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",124,88,176,114,89,144,305,183,508,175,112,271,199,117,338,126,88,180
04/23/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",383,182,807,649,512,824,279,158,493,399,211,755,262,118,581,219,112,427
04/24/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",677,281,1631,789,591,1054,1095,793,1513,769,500,1184,254,120,536,194,101,374
04/25/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",710,302,1664,822,639,1057,1578,882,2824,734,526,1023,338,148,770,180,99,327
04/26/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",653,319,1336,839,639,1103,887,501,1568,618,387,987,483,190,1230,201,106,381
04/27/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",145,92,228,129,90,185,152,97,237,179,107,301,164,103,262,147,92,233
04/28/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",138,93,205,164,96,279,174,111,274,338,211,542,172,112,266,139,93,208
04/29/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",157,102,239,142,90,225,164,105,255,159,103,244,153,104,224,139,89,217
04/30/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",159,101,250,114,85,153,186,107,324,164,104,259,146,101,213,151,89,255
05/01/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",395,172,902,,,,529,259,1081,426,207,878,189,107,334,207,104,412
05/02/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",659,307,1417,611,394,946,744,467,1187,822,584,1156,219,122,393,204,105,393
05/03/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",207,103,413,685,513,915,503,274,921,437,253,755,197,108,358,175,96,317
05/04/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",567,245,1313,589,344,1009,1123,804,1569,605,416,881,299,130,686,162,97,270
05/05/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",158,95,262,216,123,379,177,104,302,331,205,534,159,104,243,159,95,267
05/06/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",176,108,286,100,92,107,171,114,258,175,108,285,193,112,334,123,87,174
05/07/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","2100 Paraiso, Makati, Metro Manila",223,108,461,846,647,1107,134,91,197,260,129,522,204,107,388,210,105,421
