Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/15/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",2100,1457,3025,,,,2209,1695,2877,,,,2050,1299,3234,775,565,1063
05/16/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",1089,610,1945,,,,3357,2782,4051,2233,1615,3086,2087,1322,3293,609,506,732
05/17/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",1929,1353,2749,,,,2406,1964,2949,1209,903,1618,1670,1284,2172,681,572,811
05/18/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",2433,1745,3392,,,,3049,2477,3753,2013,1646,2463,1914,1387,2640,972,665,1422
05/19/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",1331,934,1897,,,,1610,1200,2160,1382,1088,1755,1091,718,1656,804,568,1136
05/20/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",625,520,750,,,,1094,906,1322,1151,855,1548,,,,960,603,1528
05/21/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",2065,1341,3180,,,,2571,1886,3507,1493,1055,2113,1736,1142,2639,,,
05/22/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",2018,1370,2971,,,,2404,1842,3138,2023,1667,2455,,,,893,652,1224
05/23/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",2160,1368,3412,,,,3044,2415,3837,1891,1378,2595,1780,1061,2985,,,
05/24/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",2207,1495,3258,,,,3027,2422,3784,,,,1838,1271,2660,925,572,1493
05/25/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",954,600,1519,,,,3645,2662,4992,1881,1321,2677,2746,2346,3214,838,541,1297
05/26/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",893,652,1224,,,,1521,1280,1807,1607,1294,1996,1581,1137,2198,1010,645,1581
05/27/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",629,491,806,,,,,,,,,,,,,862,591,1256
05/28/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",925,572,1493,,,,2375,1966,2870,1237,878,1741,1126,787,1610,,,
05/29/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",2457,1679,3596,,,,3435,2433,4852,1767,1380,2262,2187,1635,2926,,,
05/30/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","A. Bonifacio Street, Makati, Metro Manila",2091,1438,3040,,,,2634,2117,3279,1787,1531,2084,1348,945,1921,,,
