Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
06/23/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",2834,1930,4160,,,,,,,,,,,,,,,
06/24/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",1806,1365,2388,,,,,,,,,,,,,,,
06/25/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
06/26/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
06/27/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
06/28/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
06/29/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Big Horseshoe Drive, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
