Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/03/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",887,547,1439,1052,798,1388,1163,906,1493,831,506,1365,593,393,892,468,333,659
05/04/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",538,348,831,1079,682,1706,1812,1306,2513,909,599,1380,1277,712,2290,500,323,772
05/05/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",538,360,803,612,382,981,453,357,576,594,371,950,495,354,691,394,293,531
05/06/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",488,325,732,449,351,575,470,321,689,525,328,839,461,325,654,355,268,469
05/07/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",541,323,905,1170,887,1544,579,432,774,792,486,1288,558,365,853,466,299,725
05/08/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",897,571,1409,1118,830,1506,1216,932,1588,777,510,1183,721,460,1130,490,325,738
05/09/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",640,399,1026,808,542,1204,1149,864,1529,1053,636,1745,637,390,1041,576,364,910
05/10/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",823,509,1330,771,450,1321,910,618,1340,876,531,1445,559,384,814,456,297,701
05/11/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",1407,827,2392,1057,801,1394,2157,1667,2792,1252,811,1934,1374,669,2821,448,303,661
05/12/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",428,277,662,604,415,878,604,479,760,626,409,956,511,334,782,437,280,681
