Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/28/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",154,96,246,115,84,157,249,111,562,232,104,514,161,101,259,159,98,256
04/29/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",144,92,227,114,92,142,150,85,264,144,93,224,140,97,201,136,94,198
04/30/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",141,92,216,116,86,157,143,92,223,146,90,237,139,95,203,145,92,229
05/01/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",216,111,421,209,137,319,179,101,318,229,115,458,160,96,268,142,95,212
05/02/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",181,103,319,382,194,754,343,168,701,266,127,556,207,112,381,168,98,290
05/03/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",169,110,258,288,159,522,285,130,622,254,114,564,182,101,327,165,108,253
05/04/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",160,101,251,270,145,503,792,419,1496,228,114,454,433,180,1041,154,98,243
05/05/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",234,115,476,173,100,298,169,92,309,234,106,516,168,101,278,254,119,544
05/06/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",148,94,233,167,101,278,162,97,272,169,98,290,156,98,249,149,94,237
05/07/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",162,99,267,394,246,632,142,92,220,232,111,481,153,98,240,146,95,225
05/08/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",165,103,264,364,210,631,294,135,640,224,107,466,182,99,334,158,99,251
05/09/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",250,121,514,275,137,548,228,120,430,280,121,647,187,101,343,254,120,541
05/10/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",176,106,292,211,121,366,168,98,287,228,109,476,165,97,279,169,104,274
05/11/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",162,104,253,208,141,306,723,427,1225,371,154,894,423,177,1010,152,99,234
05/12/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",191,104,351,130,94,179,153,98,239,215,105,440,194,107,353,156,98,247
