Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
06/17/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",370,312,439,,,,959,620,1482,793,518,1214,643,433,957,362,307,426
06/18/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",603,351,1036,,,,4296,2668,6918,1027,629,1676,1229,494,3056,520,333,813
06/19/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",489,333,718,,,,5196,3631,7435,2057,1486,2848,2191,969,4952,446,328,607
06/20/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",500,345,726,,,,4665,3267,6661,2033,1456,2839,1548,600,3995,500,345,726
06/21/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",1847,901,3786,,,,4178,3396,5140,1499,907,2475,1012,541,1892,550,362,837
06/22/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",1823,920,3614,1311,1086,1582,5747,4812,6863,1766,910,3426,1171,745,1838,398,356,444
06/23/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",895,506,1582,603,549,663,1002,585,1717,1382,870,2194,490,400,600,437,376,508
06/24/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",536,417,689,435,395,479,657,508,850,533,418,680,465,399,542,513,354,743
06/25/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",484,380,616,,,,497,397,623,503,414,611,469,350,627,427,333,547
06/26/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",430,302,613,1856,1321,2607,4417,3242,6018,1770,1106,2831,1379,569,3341,430,302,613
06/27/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",451,341,596,1464,1262,1699,5812,4595,7352,1538,904,2617,1724,761,3901,451,341,596
06/28/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",569,336,961,1534,1357,1734,3697,3128,4370,1825,1365,2442,1031,506,2097,569,336,961
06/29/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Estrella, Makati, Metro Manila",637,379,1072,1798,1535,2107,,,,2342,1615,3396,3096,1726,5552,605,358,1021
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
