Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/09/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",2561,2096,3128,,,,,,,2235,1893,2637,,,,,,
04/10/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",2496,1793,3474,,,,,,,,,,2197,1599,3019,,,
04/11/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",,,,,,,,,,,,,2302,1674,3166,,,
04/12/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1192,1008,1408,,,,,,,,,,,,,,,
04/13/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
04/14/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1032,913,1167,,,,,,,,,,,,,,,
04/15/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1037,829,1296,,,,,,,1234,1006,1514,1351,1078,1693,1037,829,1296
04/16/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1951,1446,2631,,,,,,,2287,1937,2699,1615,1358,1920,1022,945,1105
04/17/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",3205,2373,4329,,,,3766,3176,4467,3599,2886,4487,2309,1792,2974,,,
04/18/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",,,,,,,4990,4126,6035,,,,3305,2074,5266,,,
04/19/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",,,,,,,,,,2674,2359,3031,2692,1679,4315,,,
04/20/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",4072,2732,6068,,,,5570,4559,6804,,,,3970,2967,5312,,,
