Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/13/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",,,,,,,584,406,840,592,454,773,520,225,1198,,,
04/14/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",,,,,,,481,414,558,521,404,671,607,454,811,,,
04/15/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",616,436,871,,,,,,,659,450,964,634,457,880,,,
04/16/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",663,461,953,,,,524,468,586,697,464,1048,695,493,981,,,
04/17/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",632,470,851,,,,590,524,665,680,468,990,614,470,801,,,
04/18/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",687,513,919,,,,596,538,661,628,487,810,881,611,1272,,,
04/19/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",759,519,1111,534,463,616,790,554,1126,638,473,860,978,641,1492,,,
04/20/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",,,,,,,668,506,883,634,504,798,795,566,1117,,,
04/21/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",715,490,1043,675,497,918,907,741,1110,742,542,1015,868,658,1146,686,480,981
04/22/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",649,480,878,768,561,1051,674,514,884,612,451,832,587,437,788,742,485,1135
04/23/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",650,489,863,,,,636,529,764,658,490,882,598,483,740,861,533,1391
04/24/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",759,502,1149,,,,802,530,1213,829,491,1399,658,534,811,575,430,769
04/25/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",745,536,1037,,,,794,537,1173,745,518,1071,713,574,885,556,485,638
04/26/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",718,467,1102,,,,1017,686,1508,1012,599,1710,750,531,1058,724,467,1123
04/27/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",659,468,928,,,,680,494,937,686,449,1048,652,502,847,,,
