Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
06/19/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",2724,1448,5123,2741,2315,3246,7447,5825,9521,2580,1905,3494,1881,850,4159,573,389,845
06/20/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",2824,1736,4592,2518,2135,2970,6165,4623,8220,2480,1834,3352,2298,1283,4114,575,393,842
06/21/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",2209,1242,3930,2188,1817,2635,5208,4122,6581,2002,1367,2930,1629,876,3030,634,405,992
06/22/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",620,397,966,,,,5821,4923,6884,2470,1325,4604,2076,1382,3117,578,387,864
06/23/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",557,409,759,758,604,953,1745,1182,2575,1945,1226,3087,684,489,957,555,404,761
06/24/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",484,377,621,502,408,618,891,602,1319,674,523,867,571,451,723,482,377,616
06/25/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",587,441,782,442,349,558,683,505,924,620,473,812,557,427,728,430,350,529
06/26/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",639,398,1026,1985,1468,2685,5786,4664,7180,2482,1594,3865,1837,855,3946,614,390,967
06/27/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",2451,1335,4499,1624,1345,1963,7163,5392,9515,1975,1250,3121,2418,1268,4612,625,419,934
06/28/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",2199,1220,3964,1934,1584,2361,5019,4305,5851,2392,1758,3255,1610,825,3144,558,386,807
06/29/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",3261,2076,5120,1242,925,1667,9311,6951,12473,2990,2245,3983,3305,1871,5838,583,397,856
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
