Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
06/04/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",978,740,1293,2409,2020,2872,3070,2073,4545,1505,1260,1796,1572,1032,2395,965,736,1265
06/05/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",3423,2394,4894,2887,2639,3158,6316,5393,7397,2828,2346,3408,3037,2207,4179,983,752,1284
06/06/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1062,799,1412,3809,3477,4173,6657,5609,7901,3910,3106,4922,2573,1669,3968,1062,799,1412
06/07/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",3256,2028,5226,,,,4865,4251,5566,3530,2975,4189,1831,1324,2531,985,763,1273
06/08/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1236,856,1784,,,,9034,7389,11044,4242,3365,5347,4746,3433,6562,1236,856,1784
06/09/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1336,970,1839,,,,3238,2807,3735,2711,2088,3519,1457,1143,1858,1344,963,1876
06/10/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",962,724,1279,,,,1799,1537,2106,1337,960,1861,1085,938,1255,975,730,1301
06/11/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1184,899,1559,852,737,985,1546,1176,2031,1149,928,1422,1126,881,1439,813,694,954
06/12/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",3269,2142,4987,3306,2862,3819,6893,5837,8139,2890,2154,3878,2803,1791,4386,1047,780,1407
06/13/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",980,743,1292,2789,2387,3259,10469,9476,11566,3360,2655,4252,3469,1944,6190,957,743,1232
06/14/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1087,796,1484,2460,2058,2940,,,,3285,2233,4832,4258,2975,6093,1087,796,1484
06/15/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1111,758,1630,3023,2731,3346,,,,4313,3249,5725,2996,2023,4436,1067,749,1521
06/16/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",2605,1642,4133,1589,1427,1769,3896,3182,4769,3532,2506,4980,1712,1344,2181,1171,814,1686
06/17/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",959,786,1170,881,821,945,2229,1790,2775,1333,1026,1733,1411,1133,1757,992,816,1205
06/18/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",3249,2044,5164,2845,2620,3089,8486,7362,9781,2881,2022,4105,3179,1844,5480,1120,739,1698
06/19/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1077,753,1542,3979,3607,4390,,,,3682,2695,5030,2868,1632,5039,1077,753,1542
06/20/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",1060,788,1426,4116,3498,4843,7693,6494,9113,3880,2889,5210,3659,2372,5645,1060,788,1426
06/21/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",3304,2279,4790,3431,2963,3974,,,,3102,2273,4235,2865,2043,4016,1198,791,1812
