Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/19/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",2041,1327,3140,1046,891,1227,4064,3244,5091,1721,1377,2150,1839,1140,2967,518,351,764
04/20/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",2201,1291,3752,973,837,1131,3710,3035,4536,2552,2027,3215,1465,826,2597,567,374,860
04/21/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",928,620,1391,980,821,1170,1336,1069,1671,1021,752,1387,678,467,986,448,347,577
04/22/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",631,453,878,421,324,547,865,640,1168,584,454,752,640,459,892,429,329,560
04/23/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",626,397,988,1049,939,1173,2589,1957,3426,1015,662,1557,1519,713,3236,591,382,912
04/24/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",2340,1375,3982,1192,1028,1382,3924,3104,4961,2284,1774,2941,1540,776,3057,525,341,808
04/25/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",2458,1374,4397,1108,875,1404,4943,3736,6541,2350,1760,3137,1375,729,2590,491,341,707
04/26/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",555,371,830,2235,1858,2689,3996,2779,5746,2148,1776,2598,2650,1774,3959,531,366,772
04/27/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",509,361,717,454,376,547,1319,771,2255,1209,708,2064,569,416,778,511,359,727
04/28/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",841,524,1350,538,394,736,1234,910,1673,1049,694,1586,547,433,690,448,337,596
04/29/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",508,348,742,377,349,406,687,498,948,545,398,748,567,427,753,517,351,760
04/30/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",514,385,688,402,326,496,508,386,667,505,386,661,553,404,756,457,312,670
05/01/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",1641,839,3208,,,,3542,2829,4434,1583,1130,2217,1146,534,2460,589,359,964
05/02/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",2443,1670,3573,,,,3265,2482,4294,2345,1804,3049,2138,1224,3735,532,354,800
